"SDRs per currency unit for the period  January 01, 1994 - August 06, 2024",,,,,,,
,,,,,,,
Date,Chinese yuan   (CNY)                     ,Euro   (EUR)                     ,Japanese yen   (JPY)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,,
10-Nov-1995,,,0.0066072,1.04858,0.665345,,
13-Nov-1995,,,0.00661279,1.04433,0.666239,,
14-Nov-1995,,,0.00659509,1.04458,0.669731,,
15-Nov-1995,,,0.00657215,1.04045,0.665759,,
16-Nov-1995,,,0.00656232,1.04015,0.66706,,
17-Nov-1995,,,0.00654506,1.03956,0.666942,,
20-Nov-1995,,,0.00653098,1.03544,0.669752,,
21-Nov-1995,,,0.00659017,1.03892,0.668243,,
22-Nov-1995,,,0.00658185,1.04048,0.6674,,
23-Nov-1995,,,,1.042,0.66654,,
24-Nov-1995,,,0.00660945,1.04425,0.667554,,
27-Nov-1995,,,0.00659043,1.04324,0.669258,,
28-Nov-1995,,,0.00660154,1.03891,0.671047,,
29-Nov-1995,,,0.00663465,1.0322,0.67209,,
30-Nov-1995,0.0809567,,0.0066261,1.03253,0.67288,,
1-Dec-1995,,,0.00662399,1.03057,0.674985,,
4-Dec-1995,,,0.00663975,1.03201,0.672275,,
5-Dec-1995,,,0.00662688,1.03516,0.671966,,
6-Dec-1995,,,0.00663313,1.0358,0.672599,,
7-Dec-1995,,,0.00662874,1.03459,0.672685,,
8-Dec-1995,,,0.00665541,1.03172,0.674193,,
11-Dec-1995,,,0.00665393,1.03264,0.672513,,
12-Dec-1995,,,0.00664908,1.03391,0.674217,,
13-Dec-1995,,,0.00664307,1.03421,0.675069,,
14-Dec-1995,,,0.006626,1.03651,0.674196,,
15-Dec-1995,,,0.0066392,1.03811,0.673879,,
18-Dec-1995,,,0.00660779,1.03521,0.673003,,
19-Dec-1995,,,0.00662386,1.03726,0.672322,,
20-Dec-1995,,,0.00660458,1.03671,0.673667,,
21-Dec-1995,,,0.00660684,1.03564,0.673237,,
22-Dec-1995,,,0.00660678,1.03841,0.674552,,
26-Dec-1995,,,0.00654349,,0.672016,,
27-Dec-1995,,,0.00656316,1.04508,0.672724,,
28-Dec-1995,,,0.00653705,1.04535,0.672336,,
29-Dec-1995,0.0808616,,0.00654214,1.04273,0.672728,,
2-Jan-1996,,,,1.04031,0.673944,,
3-Jan-1996,,,0.00656284,1.04866,0.674857,,
4-Jan-1996,,,0.00645065,1.05121,0.678286,,
5-Jan-1996,,,0.00646229,1.04836,0.677894,,
8-Jan-1996,,,0.00641451,1.04947,0.676731,,
9-Jan-1996,,,0.00644393,1.04971,0.677579,,
10-Jan-1996,,,0.00647934,1.04544,0.676443,,
11-Jan-1996,,,0.00645248,1.04376,0.675575,,
12-Jan-1996,,,0.00644521,1.04601,0.678036,,
15-Jan-1996,,,,1.04808,0.677927,,
16-Jan-1996,,,0.00644745,1.04867,0.680206,,
17-Jan-1996,,,0.0064168,1.04486,0.680823,,
18-Jan-1996,,,0.00646232,1.03918,0.682098,,
19-Jan-1996,,,0.00647504,1.03538,0.683958,,
22-Jan-1996,,,0.00648221,1.03523,0.685494,,
23-Jan-1996,,,0.00646554,1.03537,0.683731,,
24-Jan-1996,,,0.00646546,1.03765,0.686955,,
25-Jan-1996,,,0.006386,1.03962,0.685856,,
26-Jan-1996,,,0.00642383,1.03687,0.687671,,
29-Jan-1996,,,0.00643565,1.03499,0.688293,,
30-Jan-1996,,,0.006445,1.0362,0.687682,,
31-Jan-1996,0.0828566,,0.00642287,1.03789,0.688853,,
1-Feb-1996,,,0.00644503,1.04075,0.688007,,
2-Feb-1996,,,0.00642731,1.04367,0.687079,,
5-Feb-1996,,,0.00643647,1.0455,0.683424,,
6-Feb-1996,,,0.00648654,1.04919,0.681735,,
7-Feb-1996,,,0.00646227,1.05065,0.683708,,
8-Feb-1996,,,0.00645976,1.05118,0.685251,,
9-Feb-1996,,,0.00637873,1.05101,0.684119,,
12-Feb-1996,,,,1.04863,0.684616,,
13-Feb-1996,,,0.0064057,1.04907,0.685218,,
14-Feb-1996,,,0.00640556,1.0529,0.683793,,
15-Feb-1996,,,0.00642331,1.05007,0.682348,,
16-Feb-1996,,,0.00645131,1.05061,0.681903,,
19-Feb-1996,,,0.00645403,1.04956,0.678319,,
20-Feb-1996,,,0.00642945,1.04943,0.679593,,
21-Feb-1996,,,0.00645812,1.04914,0.679717,,
22-Feb-1996,,,0.00643487,1.04767,0.679201,,
23-Feb-1996,,,0.00648492,1.04609,0.679944,,
26-Feb-1996,,,0.00645978,1.04373,0.677308,,
27-Feb-1996,,,0.00648987,1.04355,0.677542,,
28-Feb-1996,,,0.00650075,1.04415,0.678678,,
29-Feb-1996,0.0818368,,0.00650317,1.04379,0.680882,,
1-Mar-1996,,,0.00649457,1.04462,0.683878,,
4-Mar-1996,,,0.00648618,1.04367,0.68267,,
5-Mar-1996,,,0.00648662,1.04418,0.683365,,
6-Mar-1996,,,0.00649398,1.04492,0.683491,,
7-Mar-1996,,,0.0064828,1.04481,0.684584,,
8-Mar-1996,,,0.00649108,1.04511,0.683835,,
11-Mar-1996,,,0.00645567,1.04219,0.684301,,
12-Mar-1996,,,0.00650215,1.0419,0.685327,,
13-Mar-1996,,,0.00648587,1.04001,0.682962,,
14-Mar-1996,,,0.00648524,1.04088,0.682766,,
15-Mar-1996,,,0.0064728,1.04277,0.683333,,
18-Mar-1996,,,0.00645198,1.04485,0.683265,,
19-Mar-1996,,,0.00645403,1.04755,0.68445,,
20-Mar-1996,,,0.00644278,1.0503,0.683257,,
21-Mar-1996,,,0.00643348,1.05246,0.684394,,
22-Mar-1996,,,0.00639606,1.05165,0.685338,,
25-Mar-1996,,,0.00642687,1.04297,0.68414,,
26-Mar-1996,,,0.00643931,1.04415,0.684241,,
27-Mar-1996,,,0.00644633,1.04372,0.68589,,
28-Mar-1996,,,,1.0424,0.685882,,
29-Mar-1996,0.0821192,,0.00643926,1.04393,0.684365,,
1-Apr-1996,,,0.00637253,1.04635,0.685684,,
2-Apr-1996,,,0.00638201,1.04682,0.685811,,
3-Apr-1996,,,0.00639572,1.04626,0.685621,,
4-Apr-1996,,,0.00640572,1.04594,0.685412,,
5-Apr-1996,,,0.00639254,,0.686559,,
8-Apr-1996,,,0.00637084,,0.685184,,
9-Apr-1996,,,0.00637018,1.04923,0.687342,,
10-Apr-1996,,,0.00637152,1.04865,0.689717,,
11-Apr-1996,,,0.00636735,1.04533,0.691494,,
12-Apr-1996,,,0.00635719,1.04518,0.690709,,
15-Apr-1996,,,0.00636661,1.04313,0.692051,,
16-Apr-1996,,,0.00637699,1.04395,0.691585,,
17-Apr-1996,,,0.00638163,1.04227,0.691896,,
18-Apr-1996,,,0.00639006,1.04292,0.690765,,
19-Apr-1996,,,0.00644808,1.04613,0.688333,,
22-Apr-1996,,,0.00643456,1.04448,0.690428,,
23-Apr-1996,,,0.00646854,1.0449,0.691163,,
24-Apr-1996,,,0.00649093,1.04647,0.691284,,
25-Apr-1996,,,0.0064958,1.04533,0.692452,,
26-Apr-1996,,,0.00649234,1.0445,0.692408,,
29-Apr-1996,,,,1.04102,0.688053,,
30-Apr-1996,0.0827876,,0.00658043,1.04003,0.689629,,
1-May-1996,,,0.00657232,1.03608,0.691737,,
2-May-1996,,,0.00656889,1.03617,0.691704,,
3-May-1996,,,,1.03628,0.690025,,
6-May-1996,,,,,0.689925,,
7-May-1996,,,0.0065691,1.04063,0.689756,,
8-May-1996,,,0.00654888,1.04351,0.689924,,
9-May-1996,,,0.00654923,1.04651,0.687997,,
10-May-1996,,,0.00655895,1.05072,0.687509,,
13-May-1996,,,0.0065569,1.04762,0.690769,,
14-May-1996,,,0.00658405,1.0486,0.691325,,
15-May-1996,,,0.00653323,1.0495,0.691869,,
16-May-1996,,,0.00649659,1.049,0.693186,,
17-May-1996,,,0.00649769,1.04736,0.692329,,
20-May-1996,,,0.00646783,1.04932,0.693998,,
21-May-1996,,,0.00649151,1.05021,0.693942,,
22-May-1996,,,0.00647293,1.04897,0.694545,,
23-May-1996,,,0.00650045,1.04887,0.694573,,
24-May-1996,,,0.00649425,1.05185,0.694885,,
28-May-1996,,,0.0064455,1.05287,0.697081,,
29-May-1996,,,0.00640601,1.05703,0.696974,,
30-May-1996,,,0.00639255,1.06157,0.691354,,
31-May-1996,0.0832853,,0.00640843,1.06664,0.693392,,
3-Jun-1996,,,0.00638595,1.06975,0.691279,,
4-Jun-1996,,,0.00639086,1.07448,0.692769,,
5-Jun-1996,,,0.00636717,1.07211,0.693385,,
6-Jun-1996,,,0.0063426,1.06982,0.693246,,
7-Jun-1996,,,0.00637572,1.07289,0.692722,,
10-Jun-1996,,,0.00635267,1.0668,0.694982,,
11-Jun-1996,,,0.00637613,1.06752,0.694998,,
12-Jun-1996,,,0.00635961,1.06796,0.695423,,
13-Jun-1996,,,0.00637828,1.0659,0.69485,,
14-Jun-1996,,,0.00636402,1.06429,0.691769,,
17-Jun-1996,,,0.00634724,1.06877,0.691849,,
18-Jun-1996,,,0.0063261,1.06701,0.689861,,
19-Jun-1996,,,0.00639707,1.06685,0.690564,,
20-Jun-1996,,,0.00641633,1.06581,0.69168,,
21-Jun-1996,,,0.00638436,1.06823,0.693341,,
24-Jun-1996,,,0.00637521,1.0686,0.693942,,
25-Jun-1996,,,0.00636675,1.06935,0.694294,,
26-Jun-1996,,,0.00635861,1.06952,0.694042,,
27-Jun-1996,,,0.00633569,1.06845,0.693125,,
28-Jun-1996,0.0832527,,0.0063319,1.07286,0.692837,,
1-Jul-1996,,,0.00630797,1.07625,0.692615,,
2-Jul-1996,,,0.0063147,1.07851,0.693354,,
3-Jul-1996,,,0.00629587,1.08088,0.69412,,
4-Jul-1996,,,0.00629494,1.0814,0.692758,,
5-Jul-1996,,,0.00626658,1.07997,0.694024,,
8-Jul-1996,,,0.00625611,1.07921,0.695054,,
9-Jul-1996,,,0.00627467,1.07664,0.693978,,
10-Jul-1996,,,0.00628808,1.07497,0.693575,,
11-Jul-1996,,,0.00627885,1.07812,0.693813,,
12-Jul-1996,,,0.00628663,1.07573,0.692724,,
15-Jul-1996,,,0.00627644,1.07576,0.694174,,
16-Jul-1996,,,0.00625579,1.07324,0.689388,,
17-Jul-1996,,,0.00629934,1.06815,0.687888,,
18-Jul-1996,,,0.00632746,1.06196,0.687795,,
19-Jul-1996,,,0.00633186,1.06177,0.687007,,
22-Jul-1996,,,0.00636406,1.06263,0.686364,,
23-Jul-1996,,,0.00637906,1.06347,0.684473,,
24-Jul-1996,,,0.00635159,1.06652,0.685337,,
25-Jul-1996,,,0.00632998,1.06611,0.686043,,
26-Jul-1996,,,0.00633538,1.06663,0.685361,,
29-Jul-1996,,,0.00632226,1.06795,0.685459,,
30-Jul-1996,,,0.00633948,1.06484,0.684347,,
31-Jul-1996,0.082104,,0.00632266,1.06309,0.682342,,
1-Aug-1996,,,0.0064062,1.0633,0.683221,,
2-Aug-1996,,,0.00639114,1.05601,0.684299,,
5-Aug-1996,,,0.0063945,1.05687,0.683572,,
6-Aug-1996,,,0.00642843,1.05629,0.685592,,
7-Aug-1996,,,0.00641898,1.05843,0.685868,,
8-Aug-1996,,,0.0063667,1.05977,0.686649,,
9-Aug-1996,,,0.00632867,1.06284,0.685395,,
12-Aug-1996,,,0.00633958,1.06138,0.684675,,
13-Aug-1996,,,0.00636152,1.06153,0.684945,,
14-Aug-1996,,,0.00637129,1.06216,0.68606,,
15-Aug-1996,,,0.00635622,1.06453,0.687234,,
16-Aug-1996,,,0.00637982,1.06447,0.686979,,
19-Aug-1996,,,0.0063657,1.06258,0.687177,,
20-Aug-1996,,,0.00636477,1.06177,0.687141,,
21-Aug-1996,,,0.00634075,1.06315,0.686703,,
22-Aug-1996,,,0.00634434,1.06418,0.687409,,
23-Aug-1996,,,0.00634487,1.06721,0.687149,,
26-Aug-1996,,,0.00634046,,0.68477,,
27-Aug-1996,,,0.00635363,1.0668,0.684286,,
28-Aug-1996,,,0.00636316,1.0678,0.68563,,
29-Aug-1996,,,0.00632378,1.06771,0.685308,,
30-Aug-1996,0.0825919,,0.00632638,1.06829,0.686033,,
2-Sep-1996,,,0.00630476,1.07314,0.686588,,
3-Sep-1996,,,0.00629484,1.07268,0.687397,,
4-Sep-1996,,,0.00628201,1.0758,0.686624,,
5-Sep-1996,,,0.00630245,1.07646,0.686211,,
6-Sep-1996,,,0.00628971,1.0759,0.686773,,
9-Sep-1996,,,0.00630001,1.07316,0.687835,,
10-Sep-1996,,,0.00630835,1.07219,0.690133,,
11-Sep-1996,,,0.00629939,1.07695,0.692303,,
12-Sep-1996,,,0.0062855,1.07627,0.692222,,
13-Sep-1996,,,0.00628348,1.07674,0.692439,,
16-Sep-1996,,,,1.07462,0.692679,,
17-Sep-1996,,,0.00628867,1.07588,0.691754,,
18-Sep-1996,,,0.00627561,1.07905,0.692011,,
19-Sep-1996,,,0.0063134,1.07689,0.690623,,
20-Sep-1996,,,0.00630478,1.07481,0.69195,,
23-Sep-1996,,,,1.07513,0.691981,,
24-Sep-1996,,,0.00629422,1.07674,0.691105,,
25-Sep-1996,,,0.00629175,1.07948,0.690205,,
26-Sep-1996,,,0.00627625,1.08175,0.692898,,
27-Sep-1996,,,0.00626846,1.08258,0.693292,,
30-Sep-1996,0.0836872,,0.00626067,1.08533,0.694746,,
1-Oct-1996,,,0.00623228,1.08536,0.693964,,
2-Oct-1996,,,0.00622166,1.08775,0.694648,,
3-Oct-1996,,,0.0062237,1.08852,0.695187,,
4-Oct-1996,,,0.00623206,1.08811,0.695186,,
7-Oct-1996,,,0.0062123,1.08708,0.695156,,
8-Oct-1996,,,0.00624121,1.08399,0.694022,,
9-Oct-1996,,,0.00623,1.08726,0.694957,,
10-Oct-1996,,,,1.08792,0.695024,,
11-Oct-1996,,,0.00624314,1.0942,0.694424,,
14-Oct-1996,,,0.00622092,1.097,0.694566,,
15-Oct-1996,,,0.00622718,1.10134,0.69595,,
16-Oct-1996,,,0.00619994,1.10377,0.696253,,
17-Oct-1996,,,0.006211,1.1046,0.695943,,
18-Oct-1996,,,0.00620843,1.10602,0.6964,,
21-Oct-1996,,,0.0061726,1.10895,0.696269,,
22-Oct-1996,,,0.00617548,1.10931,0.695359,,
23-Oct-1996,,,0.00616503,1.10875,0.694182,,
24-Oct-1996,,,0.00614157,1.10569,0.693568,,
25-Oct-1996,,,0.0061456,1.10821,0.694453,,
28-Oct-1996,,,0.00610924,1.12013,0.69401,,
29-Oct-1996,,,0.00604876,1.11284,0.692281,,
30-Oct-1996,,,0.00606921,1.1224,0.692497,,
31-Oct-1996,,,0.00607604,1.12582,0.691453,,
1-Nov-1996,,,0.0060672,1.13467,0.691661,,
4-Nov-1996,,,,1.13063,0.690712,,
5-Nov-1996,,,0.00607738,1.141,0.690512,,
6-Nov-1996,,,0.00607244,1.13688,0.691955,,
7-Nov-1996,,,0.00610596,1.13041,0.688142,,
8-Nov-1996,,,0.00613625,1.13504,0.688487,,
11-Nov-1996,,,0.0061599,1.13141,0.686829,,
12-Nov-1996,,,0.00616254,1.13187,0.685274,,
13-Nov-1996,,,0.00615747,1.13507,0.687174,,
14-Nov-1996,,,0.00614526,1.14341,0.686733,,
15-Nov-1996,,,0.00616448,1.14305,0.6866,,
18-Nov-1996,,,0.00617825,1.14441,0.686712,,
19-Nov-1996,,,0.00614109,1.14765,0.685653,,
20-Nov-1996,,,0.00614602,1.14897,0.684359,,
21-Nov-1996,,,0.00614134,1.15259,0.684759,,
22-Nov-1996,,,0.00614779,1.154,0.684987,,
25-Nov-1996,,,0.00615362,1.15707,0.687667,,
26-Nov-1996,,,0.00613951,1.15226,0.690388,,
27-Nov-1996,,,0.00611088,1.1585,0.69053,,
28-Nov-1996,,,0.00611405,1.16101,0.69211,,
29-Nov-1996,0.0833885,,0.00608442,1.16467,0.692225,,
2-Dec-1996,,,0.00608606,1.16739,0.692898,,
3-Dec-1996,,,0.00609698,1.16359,0.696885,,
4-Dec-1996,,,0.00614172,1.1502,0.696164,,
5-Dec-1996,,,0.00618743,1.13371,0.697323,,
6-Dec-1996,,,0.00617038,1.13831,0.692317,,
9-Dec-1996,,,0.00614693,1.14275,0.695525,,
10-Dec-1996,,,0.00612495,1.15015,0.695794,,
11-Dec-1996,,,0.00612396,1.14801,0.693538,,
12-Dec-1996,,,0.00616671,1.14671,0.694556,,
13-Dec-1996,,,0.00612411,1.1492,0.693249,,
16-Dec-1996,,,0.00611203,1.15477,0.695855,,
17-Dec-1996,,,0.00610572,1.15659,0.694526,,
18-Dec-1996,,,0.00611761,1.16267,0.694961,,
19-Dec-1996,,,0.0061261,1.16245,0.695619,,
20-Dec-1996,,,0.00609278,1.15965,0.696405,,
23-Dec-1996,,,,1.16478,0.695098,,
24-Dec-1996,,,0.0060902,1.16464,0.695805,,
25-Dec-1996,,,0.0060902,1.16464,0.695805,,
26-Dec-1996,,,0.00605757,,0.69662,,
27-Dec-1996,,,0.00605703,1.17245,0.696558,,
30-Dec-1996,,,0.00600663,1.17663,0.696769,,
31-Dec-1996,,,,1.18084,0.695432,,
2-Jan-1997,,,,1.18252,0.694374,,
3-Jan-1997,,,,1.17925,0.69511,,
6-Jan-1997,,,0.00598546,1.17861,0.698024,,
7-Jan-1997,,,0.00601031,1.18005,0.696895,,
8-Jan-1997,,,0.00605615,1.18053,0.698577,,
9-Jan-1997,,,0.00603973,1.1839,0.699703,,
10-Jan-1997,,,0.00601109,1.17662,0.69933,,
13-Jan-1997,,,0.00604805,1.17525,0.702058,,
14-Jan-1997,,,0.00603008,1.1745,0.702203,,
15-Jan-1997,,,0.00605038,1.17874,0.704567,,
16-Jan-1997,,,0.00601797,1.17927,0.7032,,
17-Jan-1997,,,0.00603416,1.18052,0.70479,,
20-Jan-1997,,,0.00604161,1.17921,0.710493,,
21-Jan-1997,,,0.00600288,1.17875,0.70894,,
22-Jan-1997,,,0.00603911,1.17988,0.712917,,
23-Jan-1997,,,0.00598341,1.16617,0.713821,,
24-Jan-1997,,,0.00598406,1.16206,0.712701,,
27-Jan-1997,,,0.00599607,1.15759,0.714432,,
28-Jan-1997,,,0.00599775,1.15741,0.718531,,
29-Jan-1997,,,0.00592581,1.16086,0.71969,,
30-Jan-1997,,,0.00590307,1.16226,0.717223,,
31-Jan-1997,0.0864568,,0.00587722,1.14867,0.717021,,
3-Feb-1997,,,0.00592242,1.15332,0.718982,,
4-Feb-1997,,,0.00589306,1.16495,0.717775,,
5-Feb-1997,,,0.00584901,1.17087,0.719428,,
6-Feb-1997,,,0.00583604,1.17969,0.719584,,
7-Feb-1997,,,0.00583129,1.17585,0.721914,,
10-Feb-1997,,,0.00586874,1.17479,0.718921,,
11-Feb-1997,,,,1.18283,0.721501,,
12-Feb-1997,,,0.00583048,1.18404,0.723563,,
13-Feb-1997,,,0.00582648,1.18195,0.724232,,
14-Feb-1997,,,0.00581126,1.17427,0.724548,,
17-Feb-1997,,,0.00582942,1.17711,0.726521,,
18-Feb-1997,,,0.00585487,1.16779,0.728638,,
19-Feb-1997,,,0.00585209,1.17492,0.726244,,
20-Feb-1997,,,0.00586119,1.16751,0.725615,,
21-Feb-1997,,,0.00589958,1.17331,0.724174,,
24-Feb-1997,,,0.00588267,1.17546,0.721803,,
25-Feb-1997,,,0.00589531,1.18041,0.720996,,
26-Feb-1997,,,0.00592503,1.17938,0.72001,,
27-Feb-1997,,,0.00595679,1.1757,0.722261,,
28-Feb-1997,0.0870426,,0.00597825,1.1768,0.722053,,
3-Mar-1997,,,0.00601471,1.17159,0.722667,,
4-Mar-1997,,,0.00596969,1.17395,0.725914,,
5-Mar-1997,,,0.0059616,1.17111,0.726719,,
6-Mar-1997,,,0.00597217,1.17149,0.72741,,
7-Mar-1997,,,0.0059994,1.16743,0.726827,,
10-Mar-1997,,,0.00596304,1.16242,0.727193,,
11-Mar-1997,,,0.00598681,1.16618,0.7265,,
12-Mar-1997,,,0.00596016,1.15863,0.728331,,
13-Mar-1997,,,0.0059431,1.16435,0.72595,,
14-Mar-1997,,,0.00589805,1.16374,0.728704,,
17-Mar-1997,,,0.00587066,1.15684,0.726201,,
18-Mar-1997,,,0.00587761,1.15234,0.725885,,
19-Mar-1997,,,0.00591213,1.15726,0.725418,,
20-Mar-1997,,,,1.15379,0.723834,,
21-Mar-1997,,,0.00588497,1.15937,0.72697,,
24-Mar-1997,,,0.00592668,1.16757,0.725426,,
25-Mar-1997,,,0.005889,1.17169,0.725054,,
26-Mar-1997,,,0.00585458,1.17585,0.725968,,
27-Mar-1997,0.0871426,,0.00581259,1.17794,0.72297,,
28-Mar-1997,,,0.00584975,,0.723322,,
31-Mar-1997,,,0.00581249,,0.721039,,
1-Apr-1997,,,0.00583828,1.18633,0.721612,,
2-Apr-1997,,,0.00587756,1.18371,0.720589,,
3-Apr-1997,,,0.00586627,1.18216,0.720964,,
4-Apr-1997,,,0.00585553,1.18239,0.722865,,
7-Apr-1997,,,0.00582351,1.18447,0.727648,,
8-Apr-1997,,,0.00580908,1.18522,0.730492,,
9-Apr-1997,,,0.00578096,1.18631,0.730713,,
10-Apr-1997,,,0.00575726,1.1858,0.730309,,
11-Apr-1997,,,0.00580342,1.18774,0.731231,,
14-Apr-1997,,,0.0058076,1.18801,0.731758,,
15-Apr-1997,,,0.00578999,1.19171,0.73255,,
16-Apr-1997,,,0.00579906,1.18562,0.731551,,
17-Apr-1997,,,0.00582787,1.19086,0.731398,,
18-Apr-1997,,,0.00579684,1.19103,0.730112,,
21-Apr-1997,,,0.00581331,1.18865,0.728117,,
22-Apr-1997,,,0.00581252,1.19319,0.72889,,
23-Apr-1997,,,0.00577625,1.19239,0.729829,,
24-Apr-1997,,,0.00579898,1.18441,0.731252,,
25-Apr-1997,,,0.00578727,1.18595,0.730353,,
28-Apr-1997,,,0.00577854,1.19065,0.733297,,
29-Apr-1997,,,,1.18951,0.733225,,
30-Apr-1997,0.0882896,,0.0057731,1.19324,0.732318,,
1-May-1997,,,0.00576379,1.18959,0.732866,,
2-May-1997,,,0.00578727,1.18141,0.733247,,
5-May-1997,,,,,0.733385,,
6-May-1997,,,0.00580864,1.19664,0.731308,,
7-May-1997,,,0.0058234,1.19484,0.729672,,
8-May-1997,,,0.00583002,1.18146,0.72817,,
9-May-1997,,,0.00588618,1.17573,0.725177,,
12-May-1997,,,0.00607726,1.16638,0.721371,,
13-May-1997,,,0.00604062,1.17265,0.721854,,
14-May-1997,,,0.00607658,1.18053,0.721594,,
15-May-1997,,,0.0061652,1.17467,0.71578,,
16-May-1997,,,0.00614953,1.17766,0.71765,,
19-May-1997,,,0.00621047,1.17713,0.718551,,
20-May-1997,,,0.00620077,1.17608,0.714639,,
21-May-1997,,,0.00626703,1.17997,0.713188,,
22-May-1997,,,0.00623709,1.17472,0.716642,,
23-May-1997,,,0.00621609,1.16976,0.717026,,
26-May-1997,,,0.00617531,,0.716336,,
27-May-1997,,,0.0061879,1.17359,0.718539,,
28-May-1997,,,0.00614953,1.17487,0.718573,,
29-May-1997,,,0.00622527,1.17747,0.719019,,
30-May-1997,0.0866505,,0.00617,1.17783,0.718497,,
2-Jun-1997,,,0.00620756,1.18087,0.721319,,
3-Jun-1997,,,0.00619496,1.17958,0.72066,,
4-Jun-1997,,,0.00622466,1.17653,0.722683,,
5-Jun-1997,,,0.0062133,1.17712,0.721364,,
6-Jun-1997,,,0.00624846,1.17479,0.722947,,
9-Jun-1997,,,0.00635759,1.17166,0.717136,,
10-Jun-1997,,,0.00634688,1.17255,0.715928,,
11-Jun-1997,,,0.00642437,1.16996,0.715354,,
12-Jun-1997,,,0.00642737,1.17456,0.719223,,
13-Jun-1997,,,0.00631248,1.17619,0.72057,,
16-Jun-1997,,,0.00627704,1.17809,0.720102,,
17-Jun-1997,,,0.00635871,1.17868,0.719806,,
18-Jun-1997,,,0.00634325,1.17598,0.718373,,
19-Jun-1997,,,0.00633446,1.17965,0.718644,,
20-Jun-1997,,,0.00628509,1.18561,0.719643,,
23-Jun-1997,,,0.00623486,1.19294,0.719503,,
24-Jun-1997,,,0.00626545,1.19859,0.718021,,
25-Jun-1997,,,0.00629529,1.19479,0.717033,,
26-Jun-1997,,,0.00628676,1.1962,0.717319,,
27-Jun-1997,,,0.00633819,1.19856,0.718434,,
30-Jun-1997,0.0868912,,0.00629711,1.19822,0.720389,,
1-Jul-1997,,,0.00628299,1.19948,0.720973,,
2-Jul-1997,,,0.00630483,1.19605,0.720642,,
3-Jul-1997,,,0.00629436,1.2065,0.720515,,
4-Jul-1997,,,0.0063201,1.21172,0.718911,,
7-Jul-1997,,,0.00632835,1.20597,0.716686,,
8-Jul-1997,,,0.00633609,1.21616,0.717879,,
9-Jul-1997,,,0.00638703,1.21347,0.71918,,
10-Jul-1997,,,0.00637834,1.21466,0.71852,,
11-Jul-1997,,,0.00632803,1.22048,0.72013,,
14-Jul-1997,,,0.00636569,1.22162,0.724097,,
15-Jul-1997,,,0.00635448,1.22199,0.725046,,
16-Jul-1997,,,0.00628685,1.21936,0.72676,,
17-Jul-1997,,,0.00626905,1.21383,0.72815,,
18-Jul-1997,,,0.00626461,1.2158,0.727634,,
21-Jul-1997,,,,1.2187,0.727147,,
22-Jul-1997,,,0.00627978,1.22138,0.729397,,
23-Jul-1997,,,0.00632275,1.22729,0.729962,,
24-Jul-1997,,,0.00631499,1.22354,0.730644,,
25-Jul-1997,,,0.00630461,1.22065,0.732596,,
28-Jul-1997,,,0.00627063,1.21446,0.735545,,
29-Jul-1997,,,0.00626068,1.2015,0.73563,,
30-Jul-1997,,,0.00624175,1.19968,0.738399,,
31-Jul-1997,0.0887836,,0.00622447,1.20446,0.736043,,
1-Aug-1997,,,0.00621283,1.20957,0.738084,,
4-Aug-1997,,,0.00625046,1.2061,0.741305,,
5-Aug-1997,,,0.00626918,1.20798,0.741957,,
6-Aug-1997,,,0.00624294,1.19114,0.745532,,
7-Aug-1997,,,0.00627597,1.19141,0.743702,,
8-Aug-1997,,,0.00626908,1.16614,0.742572,,
11-Aug-1997,,,0.00639331,1.1772,0.738427,,
12-Aug-1997,,,0.00636621,1.17369,0.739754,,
13-Aug-1997,,,0.0063407,1.16429,0.739326,,
14-Aug-1997,,,0.00636594,1.16791,0.737176,,
15-Aug-1997,,,0.00627426,1.18003,0.739735,,
18-Aug-1997,,,0.00627409,1.18262,0.735323,,
19-Aug-1997,,,0.00624439,1.18632,0.7379,,
20-Aug-1997,,,0.00625023,1.18185,0.739902,,
21-Aug-1997,,,0.00629604,1.17956,0.740603,,
22-Aug-1997,,,0.00627491,1.17652,0.735419,,
25-Aug-1997,,,0.0062331,,0.736752,,
26-Aug-1997,,,0.0061873,1.18572,0.733009,,
27-Aug-1997,,,0.00619696,1.1835,0.734959,,
28-Aug-1997,,,0.00620121,1.1852,0.735464,,
29-Aug-1997,0.088481,,0.00614467,1.19011,0.733366,,
1-Sep-1997,,,0.00611414,1.18679,0.738283,,
2-Sep-1997,,,0.00613589,1.18302,0.739988,,
3-Sep-1997,,,0.00610042,1.17754,0.740591,,
4-Sep-1997,,,0.00613943,1.16977,0.739801,,
5-Sep-1997,,,0.00611425,1.17447,0.739824,,
8-Sep-1997,,,0.00609389,1.16888,0.738579,,
9-Sep-1997,,,0.00612645,1.16976,0.737134,,
10-Sep-1997,,,0.00617483,1.16787,0.736966,,
11-Sep-1997,,,0.00618765,1.16718,0.735093,,
12-Sep-1997,,,0.00612855,1.17746,0.734813,,
15-Sep-1997,,,,1.17367,0.731851,,
16-Sep-1997,,,0.00606506,1.16953,0.733569,,
17-Sep-1997,,,0.00607272,1.17212,0.733584,,
18-Sep-1997,,,0.00606793,1.17603,0.733006,,
19-Sep-1997,,,0.00601104,1.17992,0.73515,,
22-Sep-1997,,,0.00601967,1.18391,0.737409,,
